GeoFIPS,GeoName,Region,Table,LineCode,IndustryClassification,Description,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
42000,Pennsylvania,2,CA30,310,...,  Average nonfarm proprietors' income,29461,29860,31522,32996,34068,39833,39282,35028,34251,36490,31711,34511,34512,37575,39318,39944,40059,40535
44000,Rhode Island,1,CA30,10,...,Personal income (thousands of dollars),29541596,31806725,33489344,34889728,36717553,38423751,39434531,41573771,43256752,44285471,43131954,45023318,46640595,48601350,48771792,50451415,52525608,53272444
44000,Rhode Island,1,CA30,45,...,  Net earnings by place of residence,19131653,20729724,21633721,22690108,23978888,25243459,25995214,27230809,27644140,27655892,26573868,27786714,28886315,30177285,30276194,31059847,32372568,32992798
44000,Rhode Island,1,CA30,50,...,  Personal current transfer receipts,4745474,4922222,5504680,5741615,5904578,6297506,6551474,6793459,7438920,8270030,8968512,9534397,9622344,9506011,9642603,10325631,10647643,10648703
44000,Rhode Island,1,CA30,60,...,    Income maintenance benefits 1/,443278,458876,471113,497526,516772,533424,575043,575413,725598,727419,865227,989956,1036762,1072378,1140058,1104118,1106275,1096673
44000,Rhode Island,1,CA30,70,...,    Unemployment insurance compensation,154419,150495,186711,257702,260939,213924,204005,201390,234279,345193,704960,705853,605371,492574,332095,191536,165489,156934
44000,Rhode Island,1,CA30,80,...,    Retirement and other,4147777,4312851,4846856,4986387,5126867,5550158,5772426,6016656,6479043,7197418,7398325,7838588,7980211,7941059,8170450,9029977,9375879,9395096
44000,Rhode Island,1,CA30,90,...,"  Dividends, interest, and rent 2/",5664469,6154779,6350943,6458005,6834087,6882786,6887843,7549503,8173692,8359549,7589574,7702207,8131936,8918054,8852995,9065937,9505397,9630943
44000,Rhode Island,1,CA30,100,...,  Population (persons) 3/,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1053337,1052451,1052901,1053033,1054480,1055607,1056426
44000,Rhode Island,1,CA30,110,...,  Per capita personal income 4/,28394,30284,31679,32730,34272,35757,36927,39106,40912,41977,40936,42744,44316,46159,46316,47845,49759,50427
44000,Rhode Island,1,CA30,120,...,  Per capita net earnings 4/,18389,19738,20464,21285,22382,23491,24342,25615,26146,26214,25221,26380,27447,28661,28751,29455,30667,31231
44000,Rhode Island,1,CA30,130,...,  Per capita personal current transfer receipts 4/,4561,4687,5207,5386,5511,5860,6135,6390,7036,7839,8512,9052,9143,9028,9157,9792,10087,10080
44000,Rhode Island,1,CA30,140,...,    Per capita income maintenance benefits 4/,426,437,446,467,482,496,538,541,686,689,821,940,985,1018,1083,1047,1048,1038
44000,Rhode Island,1,CA30,150,...,    Per capita unemployment insurance compensation 4/,148,143,177,242,244,199,191,189,222,327,669,670,575,468,315,182,157,149
44000,Rhode Island,1,CA30,160,...,    Per capita retirement and other 4/,3987,4106,4585,4678,4785,5165,5405,5660,6128,6822,7022,7442,7583,7542,7759,8563,8882,8893
44000,Rhode Island,1,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5445,5860,6008,6058,6379,6405,6450,7101,7731,7924,7203,7312,7727,8470,8407,8598,9005,9117
44000,Rhode Island,1,CA30,180,...,  Earnings by place of work,20542920,22147598,23185808,24354646,25777721,27168511,28055173,29532727,29995071,30146831,29079416,30577479,31190183,32386351,32985282,34189595,35417518,36129519
44000,Rhode Island,1,CA30,190,...,    Wages and salaries,15051651,16137163,16763538,17463954,18460044,19224409,19816580,20806755,21408585,21666837,20927208,21505404,22042256,22677732,23460796,24573770,25614872,26196773
44000,Rhode Island,1,CA30,200,...,    Supplements to wages and salaries,3441518,3707109,3923461,4202012,4474314,4805989,5071263,5398850,5578007,5692071,5486536,5978178,5887735,5908155,5857757,6056723,6234829,6366634
44000,Rhode Island,1,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,2196628,2385591,2567903,2816480,3015761,3276314,3476105,3723476,3873275,3971898,3776336,4206231,4060790,4022083,3916563,4032760,4117459,4210306
44000,Rhode Island,1,CA30,202,...,      Employer contributions for government social insurance,1244890,1321518,1355558,1385532,1458553,1529675,1595158,1675374,1704732,1720173,1710200,1771947,1826945,1886072,1941194,2023963,2117370,2156328
44000,Rhode Island,1,CA30,210,...,    Proprietors' income,2049751,2303326,2498809,2688680,2843363,3138113,3167330,3327122,3008479,2787923,2665672,3093897,3260192,3800464,3666729,3559102,3567817,3566112
44000,Rhode Island,1,CA30,220,...,      Farm proprietors' income,2975,2325,3252,3932,6377,8615,10685,7049,5414,-2143,-957,-424,-1774,-642,-1110,-3023,-32,-3741
44000,Rhode Island,1,CA30,230,...,      Nonfarm proprietors' income,2046776,2301001,2495557,2684748,2836986,3129498,3156645,3320073,3003065,2790066,2666629,3094321,3261966,3801106,3667839,3562125,3567849,3569853
44000,Rhode Island,1,CA30,240,...,Total employment (number of jobs),565403,581956,585243,588342,594487,603187,606558,612047,619218,610469,590443,586895,592408,593311,602633,613688,627330,633662
44000,Rhode Island,1,CA30,250,...,  Wage and salary employment,487477,497676,498578,499052,502580,506532,506528,508931,509253,499044,477603,474551,476085,477784,484147,492025,499662,502729
44000,Rhode Island,1,CA30,260,...,  Proprietors employment,77926,84280,86665,89290,91907,96655,100030,103116,109965,111425,112840,112344,116323,115527,118486,121663,127668,130933
44000,Rhode Island,1,CA30,270,...,    Farm proprietors employment 6/,646,651,770,766,725,702,691,669,936,942,997,1021,1043,1052,1072,1064,1086,1085
44000,Rhode Island,1,CA30,280,...,    Nonfarm proprietors employment,77280,83629,85895,88524,91182,95953,99339,102447,109029,110483,111843,111323,115280,114475,117414,120599,126582,129848
44000,Rhode Island,1,CA30,290,...,Average earnings per job (dollars),36333,38057,39617,41395,43361,45042,46253,48252,48440,49383,49250,52100,52650,54586,54735,55712,56458,57017
44000,Rhode Island,1,CA30,300,...,  Average wages and salaries,30877,32425,33623,34994,36731,37953,39122,40883,42039,43417,43817,45317,46299,47464,48458,49944,51264,52109
44000,Rhode Island,1,CA30,310,...,  Average nonfarm proprietors' income,26485,27514,29054,30328,31113,32615,31776,32408,27544,25253,23843,27796,28296,33205,31239,29537,28186,27493
45000,South Carolina,5,CA30,10,...,Personal income (thousands of dollars),93658381,100288596,103768987,106587924,110293923,117121439,123655488,133248360,142015184,148898634,145201638,149093360,157952965,166397814,168267898,178719703,189836135,196049325
45000,South Carolina,5,CA30,45,...,  Net earnings by place of residence,62482398,66464589,67886630,69342253,72381805,76492227,80027435,84554387,89047628,91509000,87421965,89064820,94742673,101166626,102032672,107548093,113864014,118008158
45000,South Carolina,5,CA30,50,...,  Personal current transfer receipts,14374196,15451728,17238283,18722251,19671373,21273745,22881332,24747710,26355823,30399629,33574988,36324937,36741219,36916998,37955935,40217355,42762537,44246312
45000,South Carolina,5,CA30,60,...,    Income maintenance benefits 1/,1616505,1662456,1679968,2021033,2164790,2338003,2616771,2699282,2711687,3005400,3740501,4193429,4356391,4188020,4261937,4178597,4237908,4307161
45000,South Carolina,5,CA30,70,...,    Unemployment insurance compensation,202824,210347,397276,572665,569819,403560,371402,379559,417468,710687,1764444,1692021,1225036,876754,511511,232191,204908,195178
45000,South Carolina,5,CA30,80,...,    Retirement and other,12554867,13578925,15161039,16128553,16936764,18532182,19893159,21668869,23226668,26683542,28070043,30439487,31159792,31852224,33182487,35806567,38319721,39743973
45000,South Carolina,5,CA30,90,...,"  Dividends, interest, and rent 2/",16801787,18372279,18644074,18523420,18240745,19355467,20746721,23946263,26611733,26990005,24204685,23703603,26469073,28314190,28279291,30954255,33209584,33794855
45000,South Carolina,5,CA30,100,...,  Population (persons) 3/,3974682,4024223,4064995,4107795,4150297,4210921,4270150,4357847,4444110,4528996,4589872,4635943,4672637,4720760,4767894,4828430,4894834,4961119
45000,South Carolina,5,CA30,110,...,  Per capita personal income 4/,23564,24921,25527,25948,26575,27814,28958,30577,31956,32877,31635,32160,33804,35248,35292,37014,38783,39517
45000,South Carolina,5,CA30,120,...,  Per capita net earnings 4/,15720,16516,16700,16881,17440,18165,18741,19403,20037,20205,19047,19212,20276,21430,21400,22274,23262,23787
45000,South Carolina,5,CA30,130,...,  Per capita personal current transfer receipts 4/,3616,3840,4241,4558,4740,5052,5358,5679,5931,6712,7315,7836,7863,7820,7961,8329,8736,8919
45000,South Carolina,5,CA30,140,...,    Per capita income maintenance benefits 4/,407,413,413,492,522,555,613,619,610,664,815,905,932,887,894,865,866,868
45000,South Carolina,5,CA30,150,...,    Per capita unemployment insurance compensation 4/,51,52,98,139,137,96,87,87,94,157,384,365,262,186,107,48,42,39
45000,South Carolina,5,CA30,160,...,    Per capita retirement and other 4/,3159,3374,3730,3926,4081,4401,4659,4972,5226,5892,6116,6566,6669,6747,6960,7416,7829,8011
45000,South Carolina,5,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4227,4565,4586,4509,4395,4596,4859,5495,5988,5959,5273,5113,5665,5998,5931,6411,6785,6812
45000,South Carolina,5,CA30,180,...,  Earnings by place of work,69446522,73656202,75337240,77131800,80508382,84794860,88692910,93836472,98494302,101021658,96698306,98606661,103526323,109933171,112497161,118488884,125229376,129718405
45000,South Carolina,5,CA30,190,...,    Wages and salaries,52302192,55252238,56519421,57706924,59710548,62845586,65947538,70168669,73787065,75204070,72134266,73370156,75948183,79045975,81492383,85491001,90482628,94249351
45000,South Carolina,5,CA30,200,...,    Supplements to wages and salaries,11390146,12333943,12761902,13292080,14470002,15140581,16168140,17213528,18396701,19438178,18548292,18472883,20016186,19680183,20334452,21528664,22685595,22871604
45000,South Carolina,5,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,7413072,8111150,8448399,8856127,9818613,10294143,11140784,11732006,12736536,13616581,12923891,12757836,13875181,13405537,13910262,14818005,15640478,15672104
45000,South Carolina,5,CA30,202,...,      Employer contributions for government social insurance,3977074,4222793,4313503,4435953,4651389,4846438,5027356,5481522,5660165,5821597,5624401,5715047,6141005,6274646,6424190,6710659,7045117,7199500
45000,South Carolina,5,CA30,210,...,    Proprietors' income,5754184,6070021,6055917,6132796,6327832,6808693,6577232,6454275,6310536,6379410,6015748,6763622,7561954,11207013,10670326,11469219,12061153,12597450
45000,South Carolina,5,CA30,220,...,      Farm proprietors' income,280264,393770,479834,67987,391506,466248,491096,297442,114417,252680,291950,235892,136004,297506,556098,53644,-56594,-68880
45000,South Carolina,5,CA30,230,...,      Nonfarm proprietors' income,5473920,5676251,5576083,6064809,5936326,6342445,6086136,6156833,6196119,6126730,5723798,6527730,7425950,10909507,10114228,11415575,12117747,12666330
45000,South Carolina,5,CA30,240,...,Total employment (number of jobs),2239830,2280472,2256539,2248727,2265170,2308116,2359127,2421894,2486907,2477593,2375278,2359117,2429313,2454593,2501775,2565910,2637804,2694346
45000,South Carolina,5,CA30,250,...,  Wage and salary employment,1933166,1958940,1925620,1908765,1910552,1931993,1956212,1998822,2032076,2018614,1910184,1893730,1914988,1948461,1986153,2034323,2091897,2135524
45000,South Carolina,5,CA30,260,...,  Proprietors employment,306664,321532,330919,339962,354618,376123,402915,423072,454831,458979,465094,465387,514325,506132,515622,531587,545907,558822
45000,South Carolina,5,CA30,270,...,    Farm proprietors employment 6/,25759,24684,25014,21982,21304,20889,21045,20780,21881,22399,22359,22162,22235,21622,21372,21039,21047,21121
45000,South Carolina,5,CA30,280,...,    Nonfarm proprietors employment,280905,296848,305905,317980,333314,355234,381870,402292,432950,436580,442735,443225,492090,484510,494250,510548,524860,537701
45000,South Carolina,5,CA30,290,...,Average earnings per job (dollars),31005,32299,33386,34300,35542,36738,37596,38745,39605,40774,40710,41798,42615,44787,44967,46178,47475,48145
45000,South Carolina,5,CA30,300,...,  Average wages and salaries,27055,28205,29351,30233,31253,32529,33712,35105,36311,37255,37763,38744,39660,40568,41030,42024,43254,44134
45000,South Carolina,5,CA30,310,...,  Average nonfarm proprietors' income,19487,19122,18228,19073,17810,17854,15938,15304,14311,14033,12928,14728,15091,22517,20464,22359,23088,23556
46000,South Dakota,4,CA30,10,...,Personal income (thousands of dollars),19027288,20262966,21096085,21170798,23124408,24781741,26189694,27564810,30658501,33012790,31898690,33520714,36791498,37583819,37709126,39150683,40892772,41398241
46000,South Dakota,4,CA30,45,...,  Net earnings by place of residence,12119019,12894077,13256204,13210599,14840095,16131387,17090649,17530899,19466017,20804102,20127916,21093136,23718973,23769846,24348440,25015199,25741531,25937428
46000,South Dakota,4,CA30,50,...,  Personal current transfer receipts,2483412,2657796,2874018,3063376,3162095,3336377,3574956,3881892,4154387,4736796,4974134,5377181,5470638,5480290,5611878,5853419,6085172,6298492
46000,South Dakota,4,CA30,60,...,    Income maintenance benefits 1/,195901,199250,209835,231342,257384,275777,302055,313550,352129,373773,451163,525535,537493,531595,544021,545528,538109,529183
46000,South Dakota,4,CA30,70,...,    Unemployment insurance compensation,15083,16497,22918,36262,39064,33288,29292,26520,24723,31909,86873,85890,61390,49474,40104,31804,31278,33934
46000,South Dakota,4,CA30,80,...,    Retirement and other,2272428,2442049,2641265,2795772,2865647,3027312,3243609,3541822,3777535,4331114,4436098,4765756,4871755,4899221,5027753,5276087,5515785,5735375
46000,South Dakota,4,CA30,90,...,"  Dividends, interest, and rent 2/",4424857,4711093,4965863,4896823,5122218,5313977,5524089,6152019,7038097,7471892,6796640,7050397,7601887,8333683,7748808,8282065,9066069,9162321
46000,South Dakota,4,CA30,100,...,  Population (persons) 3/,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816325,824398,834441,844922,852561,857919,865454
46000,South Dakota,4,CA30,110,...,  Per capita personal income 4/,25356,26808,27832,27856,30278,32168,33772,35203,38729,41311,39524,41063,44628,45041,44630,45921,47665,47834
46000,South Dakota,4,CA30,120,...,  Per capita net earnings 4/,16150,17059,17489,17382,19431,20939,22038,22388,24590,26034,24940,25839,28771,28486,28817,29341,30005,29970
46000,South Dakota,4,CA30,130,...,  Per capita personal current transfer receipts 4/,3309,3516,3792,4031,4140,4331,4610,4958,5248,5927,6163,6587,6636,6568,6642,6866,7093,7278
46000,South Dakota,4,CA30,140,...,    Per capita income maintenance benefits 4/,261,264,277,304,337,358,390,400,445,468,559,644,652,637,644,640,627,611
46000,South Dakota,4,CA30,150,...,    Per capita unemployment insurance compensation 4/,20,22,30,48,51,43,38,34,31,40,108,105,74,59,47,37,36,39
46000,South Dakota,4,CA30,160,...,    Per capita retirement and other 4/,3028,3231,3485,3679,3752,3930,4183,4523,4772,5420,5497,5838,5909,5871,5951,6189,6429,6627
46000,South Dakota,4,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5897,6233,6552,6443,6707,6898,7123,7857,8891,9350,8421,8637,9221,9987,9171,9714,10568,10587
46000,South Dakota,4,CA30,180,...,  Earnings by place of work,13850528,14729021,15129287,15162012,16878081,18242734,19229093,19802350,21817069,23227008,22522306,23597534,26072358,26200409,27104558,27933892,28770924,29070956
46000,South Dakota,4,CA30,190,...,    Wages and salaries,9029033,9631622,10013729,10342245,10722294,11319376,11813148,12488763,13345538,14047449,13955210,14364809,14975624,15768074,16149823,17018496,17756809,18394208
46000,South Dakota,4,CA30,200,...,    Supplements to wages and salaries,2061186,2217802,2343342,2534641,2749233,2939018,3124700,3138295,3335492,3493927,3471995,3745010,3980444,3974626,3980507,4342380,4550928,4641457
46000,South Dakota,4,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,1394175,1508849,1604657,1768005,1953674,2100961,2253872,2203917,2346895,2455710,2432705,2630666,2854741,2795120,2779790,3073017,3239833,3287937
46000,South Dakota,4,CA30,202,...,      Employer contributions for government social insurance,667011,708953,738685,766636,795559,838057,870828,934378,988597,1038217,1039290,1114344,1125703,1179506,1200717,1269363,1311095,1353520
46000,South Dakota,4,CA30,210,...,    Proprietors' income,2760309,2879597,2772216,2285126,3406554,3984340,4291245,4175292,5136039,5685632,5095101,5487715,7116290,6457709,6974228,6573016,6463187,6035291
46000,South Dakota,4,CA30,220,...,      Farm proprietors' income,1045202,1208954,1001248,364683,1397475,1676038,1440287,452721,1479058,2075250,1556577,1545730,3553978,2263917,3182831,2076622,1456838,878102
46000,South Dakota,4,CA30,230,...,      Nonfarm proprietors' income,1715107,1670643,1770968,1920443,2009079,2308302,2850958,3722571,3656981,3610382,3538524,3941985,3562312,4193792,3791397,4496394,5006349,5157189
46000,South Dakota,4,CA30,240,...,Total employment (number of jobs),500563,511743,511627,509671,509950,518946,528338,539398,552767,562200,558195,558537,567037,575272,581608,590121,593502,599587
46000,South Dakota,4,CA30,250,...,  Wage and salary employment,387630,394801,396009,395633,396645,402736,408345,416058,424369,431366,423601,423507,427833,435383,438456,444865,447782,451683
46000,South Dakota,4,CA30,260,...,  Proprietors employment,112933,116942,115618,114038,113305,116210,119993,123340,128398,130834,134594,135030,139204,139889,143152,145256,145720,147904
46000,South Dakota,4,CA30,270,...,    Farm proprietors employment 6/,33197,33310,32652,29822,28526,27823,27465,26761,26282,26686,27055,27400,27674,27513,27811,27567,27321,27044
46000,South Dakota,4,CA30,280,...,    Nonfarm proprietors employment,79736,83632,82966,84216,84779,88387,92528,96579,102116,104148,107539,107630,111530,112376,115341,117689,118399,120860
46000,South Dakota,4,CA30,290,...,Average earnings per job (dollars),27670,28782,29571,29749,33098,35153,36395,36712,39469,41314,40348,42249,45980,45544,46603,47336,48477,48485
46000,South Dakota,4,CA30,300,...,  Average wages and salaries,23293,24396,25287,26141,27032,28106,28929,30017,31448,32565,32944,33919,35003,36217,36833,38255,39655,40724
46000,South Dakota,4,CA30,310,...,  Average nonfarm proprietors' income,21510,19976,21346,22804,23698,26116,30812,38544,35812,34666,32905,36625,31940,37319,32871,38206,42284,42671
47000,Tennessee,5,CA30,10,...,Personal income (thousands of dollars),146049690,154881000,159025404,162808694,169829047,180011461,188355736,200622515,210695574,220669541,218408222,226633982,239633734,250285838,252091031,262623442,277836898,288169968
47000,Tennessee,5,CA30,45,...,  Net earnings by place of residence,102128034,107676760,109601151,112767444,117610563,125406203,130428029,138058150,141758017,145219036,142309562,145119076,154772135,162110746,163229787,170906182,180634561,188830882
47000,Tennessee,5,CA30,50,...,  Personal current transfer receipts,21376816,23195042,25289149,27113779,28791831,30624002,32780423,34633121,38051119,42821662,46063868,50416874,51433704,51978261,53479083,54358997,57196948,58416256
47000,Tennessee,5,CA30,60,...,    Income maintenance benefits 1/,2406877,2379839,2437908,2855062,3113342,3332836,3688906,3879033,4341145,4652533,5656266,6239887,6354485,6459205,6471088,6270274,6201720,6072657
47000,Tennessee,5,CA30,70,...,    Unemployment insurance compensation,351908,388489,605775,811925,775121,539205,470924,455765,489245,739455,1914004,1712005,1623374,943826,662572,375694,319858,256853
47000,Tennessee,5,CA30,80,...,    Retirement and other,18618031,20426714,22245466,23446792,24903368,26751961,28620593,30298323,33220729,37429674,38493598,42464982,43455845,44575230,46345423,47713029,50675370,52086746
47000,Tennessee,5,CA30,90,...,"  Dividends, interest, and rent 2/",22544840,24009198,24135104,22927471,23426653,23981256,25147284,27931244,30886438,32628843,30034792,31098032,33427895,36196831,35382161,37358263,40005389,40922830
47000,Tennessee,5,CA30,100,...,  Population (persons) 3/,5638706,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6356671,6397634,6454306,6494821,6544663,6595056,6651194
47000,Tennessee,5,CA30,110,...,  Per capita personal income 4/,25901,27154,27653,28090,29041,30455,31439,32950,34117,35322,34635,35653,37457,38778,38814,40128,42128,43326
47000,Tennessee,5,CA30,120,...,  Per capita net earnings 4/,18112,18878,19058,19456,20112,21216,21770,22674,22954,23245,22567,22829,24192,25117,25132,26114,27389,28391
47000,Tennessee,5,CA30,130,...,  Per capita personal current transfer receipts 4/,3791,4067,4398,4678,4924,5181,5472,5688,6161,6854,7305,7931,8039,8053,8234,8306,8673,8783
47000,Tennessee,5,CA30,140,...,    Per capita income maintenance benefits 4/,427,417,424,493,532,564,616,637,703,745,897,982,993,1001,996,958,940,913
47000,Tennessee,5,CA30,150,...,    Per capita unemployment insurance compensation 4/,62,68,105,140,133,91,79,75,79,118,304,269,254,146,102,57,48,39
47000,Tennessee,5,CA30,160,...,    Per capita retirement and other 4/,3302,3581,3868,4045,4259,4526,4777,4976,5379,5991,6104,6680,6792,6906,7136,7290,7684,7831
47000,Tennessee,5,CA30,170,...,"  Per capita dividends, interest, and rent 4/",3998,4209,4197,3956,4006,4057,4197,4587,5001,5223,4763,4892,5225,5608,5448,5708,6066,6153
47000,Tennessee,5,CA30,180,...,  Earnings by place of work,115849611,122156246,124579635,128659670,134081486,142440479,148039300,156573786,160570742,164517960,160910880,163873422,172274428,180515785,184501985,192904461,203960329,213481030
47000,Tennessee,5,CA30,190,...,    Wages and salaries,80562188,84731811,86150248,88342198,91328115,96682720,100686113,106973848,111912544,113587236,107961221,111210902,115452865,121860192,124098835,129887929,137526406,142799316
47000,Tennessee,5,CA30,200,...,    Supplements to wages and salaries,17258143,18527840,19220467,20131360,21866256,23466756,24645629,24596554,25849292,26819484,25814147,25797977,26980447,29459565,29712708,29674917,30686574,33004637
47000,Tennessee,5,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,11375965,12369564,12923741,13558657,15028970,16306587,17318820,17006224,17965582,18695843,17752613,17584696,18415411,20630833,20810102,20625269,21142481,23162818
47000,Tennessee,5,CA30,202,...,      Employer contributions for government social insurance,5882178,6158276,6296726,6572703,6837286,7160169,7326809,7590330,7883710,8123641,8061534,8213281,8565036,8828732,8902606,9049648,9544093,9841819
47000,Tennessee,5,CA30,210,...,    Proprietors' income,18029280,18896595,19208920,20186112,20887115,22291003,22707558,25003384,22808906,24111240,27135512,26864543,29841116,29196028,30690442,33341615,35747349,37677077
47000,Tennessee,5,CA30,220,...,      Farm proprietors' income,-99616,186964,296639,-102623,-14416,167155,366381,69952,-373784,-7681,110046,-25419,312006,269809,881102,289425,89842,-522362
47000,Tennessee,5,CA30,230,...,      Nonfarm proprietors' income,18128896,18709631,18912281,20288735,20901531,22123848,22341177,24933432,23182690,24118921,27025466,26889962,29529110,28926219,29809340,33052190,35657507,38199439
47000,Tennessee,5,CA30,240,...,Total employment (number of jobs),3396756,3458698,3421005,3409207,3434975,3510828,3575734,3648362,3708672,3684853,3534910,3517993,3592171,3636397,3690281,3773155,3858621,3940474
47000,Tennessee,5,CA30,250,...,  Wage and salary employment,2776704,2820380,2781628,2762905,2766366,2815773,2847271,2893227,2909766,2888588,2727279,2711898,2757216,2807608,2848078,2906198,2977105,3040781
47000,Tennessee,5,CA30,260,...,  Proprietors employment,620052,638318,639377,646302,668609,695055,728463,755135,798906,796265,807631,806095,834955,828789,842203,866957,881516,899693
47000,Tennessee,5,CA30,270,...,    Farm proprietors employment 6/,96268,95054,92450,84446,81777,78300,76713,73625,71988,69900,68163,66598,64970,62239,62627,62016,61818,61142
47000,Tennessee,5,CA30,280,...,    Nonfarm proprietors employment,523784,543264,546927,561856,586832,616755,651750,681510,726918,726365,739468,739497,769985,766550,779576,804941,819698,838551
47000,Tennessee,5,CA30,290,...,Average earnings per job (dollars),34106,35319,36416,37739,39034,40572,41401,42916,43296,44647,45521,46582,47958,49641,49997,51126,52858,54176
47000,Tennessee,5,CA30,300,...,  Average wages and salaries,29014,30043,30971,31974,33014,34336,35362,36974,38461,39323,39586,41009,41873,43404,43573,44693,46195,46961
47000,Tennessee,5,CA30,310,...,  Average nonfarm proprietors' income,34611,34439,34579,36110,35618,35871,34279,36586,31892,33205,36547,36363,38350,37736,38238,41062,43501,45554
48000,Texas,6,CA30,10,...,Personal income (thousands of dollars),540829905,589484088,626675708,633447887,656271300,684161109,746963828,817777478,872964318,961039866,910107802,956561930,1047017041,1125709687,1148928546,1236170006,1284521219,1289310024
48000,Texas,6,CA30,45,...,  Net earnings by place of residence,395227784,431637718,462349709,464942197,476588050,496644134,533200564,585359054,615710761,664119176,620809226,652135066,714383743,769058227,792093311,848600928,874588279,868781990
48000,Texas,6,CA30,50,...,  Personal current transfer receipts,61134547,64787073,70960546,78025017,83724171,88182026,97428804,104186749,114461697,130291618,142798786,158495830,164301187,163928316,169798583,179149226,190832098,199476890
48000,Texas,6,CA30,60,...,    Income maintenance benefits 1/,7301266,7413230,7830199,8939764,10158106,11155994,13022375,13325168,13744821,15250538,17970640,20518447,21252085,21438833,21734793,21991161,21858489,21819598
48000,Texas,6,CA30,70,...,    Unemployment insurance compensation,1273065,1103874,1647991,2934755,3004805,1913507,1423517,1247360,1263052,2007683,6150216,7031049,5631258,4747847,3657394,2332154,2832931,3067490
48000,Texas,6,CA30,80,...,    Retirement and other,52560216,56269969,61482356,66150498,70561260,75112525,82982912,89614221,99453824,113033397,118677930,130946334,137417844,137741636,144406396,154825911,166140678,174589802
48000,Texas,6,CA30,90,...,"  Dividends, interest, and rent 2/",84467574,93059297,93365453,90480673,95959079,99334949,116334460,128231675,142791860,166629072,146499790,145931034,168332111,192723144,187036652,208419852,219100842,221051144
48000,Texas,6,CA30,100,...,  Population (persons) 3/,20558220,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25244310,25646389,26071655,26473525,26944751,27429639,27862596
48000,Texas,6,CA30,110,...,  Per capita personal income 4/,26307,28145,29394,29204,29789,30551,32793,35008,36630,39534,36695,37892,40825,43178,43399,45878,46830,46274
48000,Texas,6,CA30,120,...,  Per capita net earnings 4/,19225,20609,21687,21435,21633,22178,23408,25059,25835,27320,25031,25833,27855,29498,29920,31494,31885,31181
48000,Texas,6,CA30,130,...,  Per capita personal current transfer receipts 4/,2974,3093,3328,3597,3800,3938,4277,4460,4803,5360,5758,6278,6406,6288,6414,6649,6957,7159
48000,Texas,6,CA30,140,...,    Per capita income maintenance benefits 4/,355,354,367,412,461,498,572,570,577,627,725,813,829,822,821,816,797,783
48000,Texas,6,CA30,150,...,    Per capita unemployment insurance compensation 4/,62,53,77,135,136,85,62,53,53,83,248,279,220,182,138,87,103,110
48000,Texas,6,CA30,160,...,    Per capita retirement and other 4/,2557,2687,2884,3050,3203,3354,3643,3836,4173,4650,4785,5187,5358,5283,5455,5746,6057,6266
48000,Texas,6,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4109,4443,4379,4171,4356,4436,5107,5489,5992,6855,5907,5781,6564,7392,7065,7735,7988,7934
48000,Texas,6,CA30,180,...,  Earnings by place of work,439682535,479480875,512730287,517149920,531219105,554266038,591796682,648464364,682674331,735152360,691410923,725596218,783861790,842811142,878868959,940752653,970720177,967144895
48000,Texas,6,CA30,190,...,    Wages and salaries,310514965,339022925,352372323,351923795,358084160,377446298,403668832,441697637,479127525,503645005,487554120,501828526,533189953,569239796,591293101,633376659,662100635,670658530
48000,Texas,6,CA30,200,...,    Supplements to wages and salaries,61071325,66939592,71681488,74519560,80260412,83632538,88609324,94761552,98341012,100861168,103839027,109105712,111666888,118949150,124681440,131025350,140581744,142264657
48000,Texas,6,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,40320331,44575100,48203148,50888899,54824919,56982454,60443205,65026237,66730604,68163419,71346246,74704826,75003789,79942554,84197986,88133016,95655822,96252874
48000,Texas,6,CA30,202,...,      Employer contributions for government social insurance,20750994,22364492,23478340,23630661,25435493,26650084,28166119,29735315,31610408,32697749,32492781,34400886,36663099,39006596,40483454,42892334,44925922,46011783
48000,Texas,6,CA30,210,...,    Proprietors' income,68096245,73518358,88676476,90706565,92874533,93187202,99518526,112005175,105205794,130646187,100017776,114661980,139004949,154622196,162894418,176350644,168037798,154221708
48000,Texas,6,CA30,220,...,      Farm proprietors' income,3393056,2494841,3030323,3288448,4217038,4377024,3858470,2248367,2476742,376868,-232823,2029096,1813599,1811833,3703478,3125273,4672933,1170719
